Date,Open,High,Low,Close,CCI14,CCIGrad,ROC,WMA14,EMA,UppBB,MidBB,LowBB,Y2,,,,,
1994.09.15,1.5655,1.5675,1.5599,1.5624,102.5140647,-50.04636917,-34.04414006,0.833027211,1.55389877,0.111015051,0.110763776,0.1105125,Buy,Buy,,Buy,,
1994.09.16,1.5613,1.5902,1.5607,1.5792,152.7062036,50.19213888,100.2385081,0.834978401,1.556938934,0.111280893,0.110983673,0.110686454,Sell,Sell,,Sell,,
1994.09.19,1.5779,1.5837,1.5634,1.5689,101.4448904,-51.26131318,-101.4534521,0.836368367,1.558947076,0.111450817,0.111161735,0.110872653,Sell,Buy,,Buy,,
1994.09.20,1.5679,1.5796,1.5622,1.5751,88.87424009,-12.5706503,38.69066287,0.837587245,1.560727466,0.111627375,0.111365306,0.111103238,Buy,Buy,,Buy,,
1994.09.21,1.5733,1.581,1.5724,1.579,105.7505303,16.87629022,29.44694053,0.838988095,1.56295936,0.111801806,0.111530102,0.111258398,Sell,Sell,,Buy,,
1994.09.22,1.5778,1.5801,1.5723,1.5753,86.74596153,-19.00456879,-35.88085901,0.84009949,1.564684778,0.11191899,0.111645918,0.111372847,Sell,Buy,,Sell,,
1994.09.23,1.5743,1.5842,1.5722,1.5787,94.38623452,7.640272984,26.64484177,0.841240476,1.56650903,0.112081143,0.111811735,0.111542327,Sell,Sell,,Buy,,
1994.09.26,1.5766,1.5792,1.5685,1.5735,55.31320755,-39.07302697,-46.71329995,0.841894388,1.567472271,0.112169459,0.111922959,0.111676459,Buy,Buy,,Buy,,
1994.09.27,1.5723,1.5869,1.57,1.5815,88.62793914,33.3147316,72.38775856,0.842838095,1.569071523,0.112317311,0.112109184,0.111901057,Sell,Sell,,Sell,,
1994.09.28,1.5805,1.5839,1.5712,1.5751,60.98975688,-27.63818226,-60.95291386,0.843421259,1.570093098,0.11239184,0.112265306,0.112138772,Sell,Buy,,Buy,,
1994.09.29,1.5739,1.5835,1.5732,1.5779,74.1529664,13.16320952,40.80139179,0.843946259,1.571174018,0.112448324,0.112388265,0.112328206,Buy,Buy,,Buy,,
1994.09.30,1.5768,1.584,1.5715,1.5777,60.88255696,-13.27040944,-26.43361897,0.844290986,1.572048594,0.112479564,0.112428061,0.112376559,Sell,Buy,,Buy,,
1994.10.03,1.5766,1.5853,1.5729,1.5791,76.07358245,15.19102549,28.46143493,0.844665816,1.572988781,0.112543315,0.1125,0.112456685,Sell,Buy,,Buy,,
1994.10.04,1.5782,1.584,1.5764,1.5828,109.765541,33.69195853,18.50093304,0.845111224,1.574065833,0.112619885,0.112582653,0.112545421,Sell,Buy,,Buy,,
1994.10.05,1.5809,1.5901,1.578,1.5839,186.3601751,76.59463416,42.90267563,0.845692687,1.575390388,0.112712005,0.112692347,0.112672689,Sell,Buy,,Buy,,
1994.10.06,1.5835,1.5937,1.5816,1.592,233.3844357,47.02426055,-29.57037362,0.846532653,1.577218336,0.112795439,0.112757653,0.112719868,Sell,Sell,,Sell,,
1994.10.07,1.5908,1.597,1.5831,1.5863,172.8866723,-60.49776337,-107.5220239,0.847287925,1.578762558,0.112891768,0.112846429,0.112801089,Sell,Buy,,Sell,,
1994.10.10,1.585,1.5899,1.5815,1.5852,90.41406017,-82.47261214,-21.97484877,0.84772415,1.579665328,0.112939585,0.112897959,0.112856333,Buy,Sell,,Sell,,
1994.10.11,1.5836,1.5868,1.5758,1.5807,8.47937035,-81.93468982,0.537922317,0.84777619,1.579856618,0.112946995,0.112906633,0.112866271,Buy,Buy,,Buy,,
1994.10.12,1.5797,1.5847,1.5777,1.5831,15.10741511,6.628044758,88.56273458,0.847862075,1.58012018,0.112983441,0.112946429,0.112909417,Buy,Buy,,Buy,,
1994.10.13,1.5816,1.5938,1.5776,1.5938,114.4064812,99.29906605,92.67102129,0.848386735,1.581224156,0.113066129,0.113023469,0.112980809,Sell,Buy,,Buy,,
1994.10.14,1.5905,1.5978,1.5868,1.5967,162.2472967,47.84081551,-51.45825054,0.849243537,1.582896491,0.113191726,0.113141837,0.113091947,Sell,Buy,,Buy,,
1994.10.17,1.591,1.6155,1.591,1.6086,230.7245695,68.47727279,20.63645729,0.850802891,1.58584807,0.113389412,0.113280102,0.113170792,Sell,Buy,,Buy,,
1994.10.18,1.6079,1.6175,1.6047,1.6138,220.2309837,-10.49358578,-78.97085858,0.852729422,1.589334994,0.113668263,0.113477551,0.113286839,Sell,Buy,,Buy,,
1994.10.19,1.6128,1.6247,1.6099,1.6247,199.270073,-20.96091068,-10.4673249,0.855030782,1.59339255,0.11402522,0.113716327,0.113407433,Sell,Buy,,Buy,,
1994.10.20,1.6229,1.634,1.6165,1.631,176.0791334,-23.19093955,-2.230028875,0.857648639,1.597895766,0.114440768,0.113988265,0.113535763,Sell,Sell,,Buy,,
1994.10.21,1.6296,1.6359,1.622,1.6265,136.7726135,-39.3065199,-16.11558035,0.860083333,1.601927441,0.114792129,0.114230102,0.113668075,Sell,Buy,,Buy,,
1994.10.24,1.6271,1.6351,1.6246,1.6336,120.1204885,-16.65212504,22.65439487,0.862479762,1.605817116,0.115147755,0.114489286,0.113830817,Sell,Buy,,Buy,,
1994.10.25,1.6335,1.642,1.6317,1.6354,117.1247732,-2.995715337,13.6564097,0.864997109,1.609890389,0.115518075,0.114752041,0.113986006,Sell,Buy,,Buy,,
1994.10.26,1.6335,1.6408,1.6293,1.6387,98.239466,-18.88530716,-15.88959182,0.867240136,1.613407226,0.115839011,0.114990306,0.114141602,Sell,Sell,,Sell,,
1994.10.27,1.6365,1.6414,1.6339,1.6357,87.93612548,-10.30334052,8.581966643,0.869294898,1.616552929,0.116131612,0.115242347,0.114353082,Sell,Sell,,Buy,,
1994.10.28,1.6348,1.6404,1.6155,1.6231,43.69684083,-44.23928466,-33.93594414,0.870341837,1.617856983,0.116241047,0.115435714,0.114630381,Buy,Buy,,Buy,,
1994.10.31,1.6185,1.6399,1.6185,1.6365,57.00717389,13.31033306,57.54961772,0.871559184,1.61969383,0.116380948,0.115720408,0.115059868,Sell,Sell,,Sell,,
1994.11.01,1.6355,1.6406,1.6285,1.6355,66.06296946,9.055795566,-4.254537498,0.87274966,1.621716875,0.116470345,0.115987755,0.115505166,Sell,Sell,,Sell,,
1994.11.02,1.6345,1.645,1.6152,1.623,19.96391645,-46.099053,-55.15484857,0.873160034,1.622519069,0.116447087,0.116136735,0.115826382,Buy,Sell,,Sell,,
1994.11.03,1.62,1.6275,1.6105,1.6171,-74.52364368,-94.48756013,-48.38850713,0.87270068,1.621965416,0.116413342,0.116240816,0.116068291,Buy,Sell,,Sell,,
1994.11.04,1.6169,1.6216,1.6047,1.6162,-133.9166579,-59.39301425,35.09454588,0.871815816,1.620925582,0.116407022,0.116279592,0.116152162,Buy,Sell,,Buy,,
1994.11.07,1.6164,1.619,1.6115,1.6152,-130.6462771,3.270380854,62.66339511,0.870960544,1.620166616,0.116401503,0.116286735,0.116171966,Buy,Buy,,Sell,,
1994.11.08,1.6148,1.6247,1.6123,1.6202,-88.26712848,42.3791486,39.10876775,0.870362585,1.620019956,0.116380143,0.116263776,0.116147408,Sell,Sell,,Sell,,
1994.11.09,1.6198,1.6245,1.6004,1.6055,-138.8825071,-50.61537867,-92.99452727,0.869130102,1.61870174,0.116289606,0.116133673,0.115977741,Buy,Sell,,Sell,,
1994.11.10,1.6055,1.6097,1.5935,1.6014,-158.0714573,-19.18895014,31.42642852,0.867370238,1.616412619,0.116240494,0.116005612,0.11577073,Buy,Sell,,Sell,,
1994.11.11,1.601,1.6045,1.5948,1.5981,-139.8150171,18.25644017,37.44539031,0.86557466,1.614108714,0.116132558,0.11582449,0.115516421,Buy,Sell,,Sell,,
1994.11.14,1.5952,1.597,1.5833,1.5867,-167.1236559,-27.3086388,-45.56507897,0.863218367,1.610760886,0.115987119,0.11557602,0.115164921,Buy,Sell,,Sell,,
1994.11.15,1.5861,1.5915,1.568,1.5712,-183.4190938,-16.29543786,11.01320094,0.860239456,1.606246101,0.115810675,0.115231633,0.114652591,Buy,Buy,,Sell,,
1994.11.16,1.571,1.5765,1.5631,1.5734,-162.9573859,20.46170783,36.75714569,0.857142007,1.601546621,0.115643809,0.114913776,0.114183742,Buy,Sell,,Sell,,
1994.11.17,1.5738,1.579,1.5694,1.5698,-123.8970401,39.06034584,18.59863801,0.854505102,1.597704849,0.115497484,0.114641837,0.113786189,Buy,Sell,,Sell,,
1994.11.18,1.5686,1.5735,1.5631,1.5667,-119.2912957,4.605744437,-34.45460141,0.851786905,1.593713091,0.115211441,0.114285714,0.113359987,Buy,Buy,,Buy,,
1994.11.21,1.5654,1.5711,1.5635,1.5685,-100.4120504,18.87924526,14.27350082,0.849389796,1.590244679,0.114823113,0.113943878,0.113064642,Buy,Buy,,Buy,,
1994.11.22,1.569,1.5732,1.5655,1.5701,-80.61189993,19.80015046,0.920905203,0.847471088,1.587492055,0.114482111,0.11367398,0.112865848,Sell,Buy,,Sell,,
1994.11.23,1.57,1.5766,1.5675,1.571,-64.27495792,16.33694201,-3.463208455,0.84599898,1.585386448,0.114188367,0.113438776,0.112689184,Sell,Sell,,Sell,,
1994.11.24,1.57,1.5708,1.5595,1.5608,-82.98362834,-18.70867041,-35.04561242,0.844193537,1.582494922,0.113880343,0.113156122,0.112431902,Buy,Buy,,Buy,,
1994.11.25,1.5607,1.566,1.5603,1.5631,-78.11762342,4.866004912,23.57467532,0.842605102,1.579913376,0.113530086,0.112890306,0.112250526,Buy,Buy,,Buy,,
1994.11.28,1.5615,1.5658,1.5585,1.5641,-77.52471375,0.592909677,-4.273095235,0.841258673,1.577631593,0.113062315,0.112604082,0.112145848,Sell,Buy,,Buy,,
1994.11.29,1.563,1.5705,1.5603,1.564,-64.08167023,13.44304351,12.85013384,0.840351701,1.575938492,0.112701851,0.112392347,0.112082843,Sell,Buy,,Buy,,
1994.11.30,1.5631,1.5705,1.5595,1.5662,-59.36232431,4.719345926,-8.723697587,0.839708673,1.574533359,0.112415359,0.112212755,0.112010151,Sell,Buy,,Sell,,
1994.12.01,1.5654,1.573,1.5633,1.5669,-25.73407334,33.62825097,28.90890505,0.839416667,1.573626689,0.112141939,0.112053571,0.111965204,Sell,Sell,,Sell,,
1994.12.02,1.5663,1.5685,1.5568,1.5597,-115.2849059,-89.55083257,-123.1790835,0.838851531,1.57203202,0.111951618,0.111915816,0.111880014,Buy,Sell,,Buy,,
1994.12.05,1.56,1.562,1.554,1.5578,-159.9086758,-44.62376989,44.92706268,0.838159184,1.570152195,0.111880716,0.111847449,0.111814182,Buy,Buy,,Buy,,
1994.12.06,1.5574,1.5666,1.556,1.5625,-77.29107792,82.61759788,127.2413678,0.837832653,1.569025235,0.111824012,0.111791837,0.111759661,Sell,Buy,,Buy,,
1994.12.07,1.557,1.5706,1.557,1.5665,-7.896221094,69.39485682,-13.22274106,0.837767857,1.568448537,0.11179938,0.111775,0.11175062,Sell,Sell,,Sell,,
1994.12.08,1.5659,1.5694,1.5598,1.5631,-16.99380165,-9.097580559,-78.49243738,0.83770119,1.567868732,0.111779932,0.111756633,0.111733333,Sell,Sell,,Buy,,
1994.12.09,1.5625,1.5642,1.5558,1.5605,-101.6666667,-84.67286501,-75.57528446,0.837372279,1.56684179,0.111740341,0.111715816,0.111691292,Buy,Buy,,Sell,,
1994.12.12,1.56,1.567,1.5569,1.5653,-20.45929019,81.20737648,165.8802415,0.837288946,1.56633844,0.111711495,0.111691327,0.111671158,Sell,Sell,,Sell,,
1994.12.13,1.565,1.5665,1.5573,1.5578,-87.3399195,-66.88062931,-148.0880058,0.837057993,1.565564426,0.111635378,0.11162398,0.111612581,Buy,Buy,,Buy,,
1994.12.14,1.558,1.5642,1.5561,1.5635,-52.82087447,34.51904503,101.3996743,0.836936395,1.564991392,0.111649431,0.111637755,0.111626079,Buy,Sell,,Sell,,
1995.01.02,1.5637,1.5675,1.555,1.5587,-70.64220183,-17.82132736,-52.3403724,0.836765306,1.564379206,0.111627709,0.111615306,0.111602903,Sell,Buy,,Buy,,
1995.01.03,1.5583,1.5665,1.5583,1.5633,3.452243959,74.09444579,91.91577316,0.836772449,1.564155312,0.111623623,0.111611224,0.111598826,Buy,Sell,,Sell,,
1995.01.04,1.5631,1.5653,1.5575,1.5601,-45.27003784,-48.7222818,-122.8167276,0.836656293,1.563730159,0.11160316,0.111591327,0.111579493,Sell,Buy,,Sell,,
1995.01.05,1.559,1.566,1.558,1.5629,8.191978961,53.4620168,102.1842986,0.836655612,1.563539471,0.111584861,0.11157449,0.111564119,Buy,Sell,,Buy,,
1995.01.06,1.5618,1.5665,1.5475,1.55,-246.9255663,-255.1175453,-308.5795621,0.83612551,1.562356431,0.11150021,0.111488265,0.111476321,Buy,Buy,,Buy,,
1995.01.09,1.551,1.5661,1.5503,1.5626,-49.23747277,197.6880936,452.8056389,0.836019218,1.561997795,0.111515244,0.111503061,0.111490879,Sell,Sell,,Sell,,
1995.01.10,1.5622,1.5658,1.555,1.5602,-34.34343434,14.89403842,-182.7940552,0.835970748,1.561775867,0.111526142,0.111515306,0.111504471,Sell,Buy,,Buy,,
1995.01.11,1.5604,1.5647,1.5557,1.5605,-31.42311366,2.920320685,-11.97371774,0.835907653,1.561579085,0.111515991,0.111505102,0.111494213,Buy,Buy,,Buy,,
1995.01.12,1.559,1.5765,1.5566,1.5735,247.2531176,278.6762313,275.7559106,0.836463605,1.562550762,0.111558314,0.111540816,0.111523319,Sell,Sell,,Sell,,
1995.01.13,1.5735,1.5752,1.5645,1.5705,214.5615198,-32.69159786,-311.3678291,0.837084014,1.563552883,0.111605427,0.111578571,0.111551716,Sell,Sell,,Sell,,
1995.01.16,1.5685,1.5721,1.5665,1.5684,142.3658771,-72.19564271,-39.50404486,0.837597789,1.564279165,0.111651943,0.111618878,0.111585812,Buy,Sell,,Buy,,
1995.01.17,1.5678,1.5705,1.5609,1.5664,65.75584557,-76.61003149,-4.414388776,0.837847449,1.564499721,0.11165916,0.11162449,0.111589819,Buy,Buy,,Buy,,
1995.01.18,1.566,1.577,1.5654,1.5696,122.9843562,57.22851063,133.8385421,0.838420578,1.56532198,0.111726878,0.111684694,0.111642509,Sell,Buy,,Buy,,
1995.01.19,1.5689,1.591,1.5669,1.5887,215.4073698,92.42301365,35.19450302,0.839765816,1.567572383,0.111901019,0.111813265,0.111725512,Sell,Buy,,Buy,,
1995.01.20,1.5881,1.5922,1.5828,1.5886,205.7673119,-9.640057931,-102.0630716,0.841409014,1.570278288,0.11211863,0.111965816,0.111813002,Sell,Buy,,Buy,,
1995.01.23,1.5862,1.5983,1.584,1.5945,186.2674813,-19.49983058,-9.859772652,0.843226361,1.573210071,0.112358941,0.112125,0.111891059,Sell,Buy,,Sell,,
1995.01.24,1.5941,1.6036,1.5928,1.5991,168.6986404,-17.56884096,1.930989623,0.845338095,1.576582062,0.112659338,0.11232398,0.111988622,Sell,Sell,,Sell,,
1995.01.25,1.5984,1.6029,1.588,1.5925,111.87765,-56.82099035,-39.25214939,0.846970238,1.578966676,0.112861989,0.112475,0.112088011,Buy,Sell,,Sell,,
1995.01.26,1.5928,1.5958,1.5872,1.591,78.99351887,-32.88413115,23.9368592,0.848214456,1.580615564,0.113047875,0.112684184,0.112320492,Buy,Buy,,Buy,,
1995.01.27,1.589,1.595,1.584,1.5895,59.15383116,-19.83968772,13.04444343,0.849140646,1.581800155,0.113159417,0.112821429,0.11248344,Buy,Buy,,Sell,,
1995.01.30,1.588,1.5988,1.586,1.5955,71.17069649,12.01686533,31.85655304,0.850195578,1.583351245,0.113311497,0.113001531,0.112691565,Sell,Sell,,Sell,,
1995.01.31,1.5955,1.598,1.578,1.58,16.73792557,-54.43277091,-66.44963624,0.850503061,1.583615524,0.113345857,0.11310102,0.112856184,Buy,Buy,,Buy,,
1995.02.01,1.5805,1.584,1.5765,1.5832,-18.24264835,-34.98057393,19.45219698,0.850389966,1.583297898,0.113366344,0.11315051,0.112934676,Buy,Sell,,Sell,,
1995.02.02,1.583,1.5865,1.5777,1.582,-20.66435244,-2.421704086,32.55886984,0.850273299,1.583133734,0.113397377,0.113209184,0.113020991,Sell,Sell,,Sell,,
1995.02.03,1.5805,1.5835,1.5595,1.564,-129.0830582,-108.4187057,-105.9970016,0.849162075,1.581249236,0.113374928,0.113186735,0.112998542,Buy,Buy,,Sell,,
1995.02.06,1.5605,1.5643,1.5544,1.561,-189.4030049,-60.31994675,48.09875897,0.84740085,1.578402671,0.113384309,0.113159184,0.112934058,Buy,Sell,,Sell,,
1995.02.07,1.5604,1.5627,1.554,1.5556,-178.6636456,10.73935933,71.05930608,0.845494218,1.57560676,0.113387001,0.113087755,0.112788509,Buy,Sell,,Buy,,
1995.02.08,1.555,1.5606,1.5491,1.5542,-147.8682941,30.79535152,20.05599219,0.843455102,1.572810303,0.113319513,0.112911735,0.112503957,Buy,Buy,,Buy,,
1995.02.09,1.5536,1.5615,1.552,1.558,-105.1730347,42.69525933,11.89990781,0.841737585,1.570724485,0.113230043,0.112755612,0.112281182,Sell,Buy,,Buy,,
1995.02.10,1.557,1.5673,1.5527,1.5615,-74.44371728,30.72931746,-11.96594187,0.840414796,1.56936122,0.1130753,0.112587245,0.112099189,Sell,Sell,,Sell,,
1995.02.13,1.5625,1.5666,1.5607,1.5625,-52.36471123,22.07900605,-8.650311415,0.839451701,1.568548613,0.11283429,0.11240051,0.111966731,Sell,Buy,,Sell,,
1995.02.14,1.5622,1.5655,1.5514,1.5625,-60.41763341,-8.052922178,-30.13192822,0.838420748,1.567382131,0.112640241,0.112247449,0.111854656,Sell,Sell,,Buy,,
1995.02.15,1.5615,1.5662,1.5568,1.5612,-45.95052009,14.46711332,22.5200355,0.837680952,1.566584514,0.112439635,0.112095408,0.111751181,Buy,Buy,,Buy,,
1995.02.16,1.5609,1.5822,1.559,1.5785,30.30146091,76.251981,61.78486768,0.837939116,1.567471023,0.112326214,0.112039286,0.111752357,Sell,Buy,,Buy,,
1995.02.17,1.5783,1.5905,1.5734,1.582,99.79390235,69.49244144,-6.759539557,0.838904082,1.569403776,0.112192952,0.111970408,0.111747864,Sell,Sell,,Buy,,
1995.02.20,1.5814,1.5876,1.5773,1.5796,101.7779737,1.984071345,-67.5083701,0.839894218,1.571016605,0.11217348,0.111968367,0.111763255,Sell,Buy,,Buy,,
1995.02.21,1.5793,1.5896,1.5725,1.5865,109.2054755,7.427501786,5.44343044,0.841001531,1.572596614,0.112197143,0.111985204,0.111773265,Sell,Buy,,Buy,,
1995.02.22,1.5865,1.5934,1.5788,1.5877,128.5243237,19.31884821,11.89134643,0.842369558,1.574468176,0.112248022,0.112014286,0.11178055,Sell,Buy,,Buy,,
1995.02.23,1.587,1.5979,1.5852,1.5957,133.2114317,4.687107971,-14.63174024,0.844164286,1.576930197,0.112493897,0.11217602,0.111858143,Sell,Sell,,Sell,,
1995.02.24,1.5956,1.5965,1.579,1.589,89.67199435,-43.53943732,-48.22654529,0.845496429,1.578428393,0.112665079,0.112318878,0.111972676,Sell,Buy,,Buy,,
1995.02.27,1.5775,1.586,1.5731,1.5805,38.2637962,-51.40819815,-7.86876083,0.846091497,1.578620163,0.112768488,0.112445918,0.112123348,Buy,Buy,,Buy,,
1995.02.28,1.5797,1.5904,1.5766,1.5855,54.68042957,16.41663336,67.82483151,0.846879252,1.579359697,0.11288774,0.112605612,0.112323485,Sell,Buy,,Buy,,
1995.03.01,1.5848,1.5908,1.5772,1.5885,56.34038986,1.659960286,-14.75667308,0.847611565,1.580178404,0.113003473,0.112761224,0.112518976,Sell,Buy,,Buy,,
1995.03.02,1.5895,1.6235,1.5842,1.6149,191.4134631,135.0730732,133.4131129,0.849773129,1.583825728,0.113343993,0.113033673,0.112723354,Sell,Buy,,Buy,,
1995.03.03,1.6139,1.6333,1.6012,1.632,235.7087629,44.29529984,-90.77777336,0.852739966,1.588937853,0.11386657,0.113388265,0.112909961,Sell,Sell,,Buy,,
1995.03.06,1.6337,1.6643,1.6135,1.6213,210.1886981,-25.5200648,-69.81536464,0.856182483,1.59481725,0.114354112,0.113688265,0.113022419,Sell,Buy,,Sell,,
1995.03.07,1.6205,1.6535,1.6176,1.6359,160.8431772,-49.34552089,-23.82545609,0.859439456,1.600263839,0.114858557,0.114069388,0.113280218,Sell,Sell,,Sell,,
1995.03.08,1.636,1.6684,1.595,1.6057,88.71986528,-72.12331191,-22.77779101,0.861415136,1.603299772,0.11501129,0.114208163,0.113405036,Buy,Buy,,Sell,,
1995.03.09,1.6055,1.6267,1.5965,1.6088,35.81211092,-52.90775436,19.21555755,0.862253401,1.604282024,0.115118183,0.114344898,0.113571613,Buy,Sell,,Sell,,
1995.03.10,1.6082,1.613,1.5635,1.5745,-65.06904852,-100.8811594,-47.97340509,0.861016667,1.60153331,0.115080726,0.114318878,0.113557029,Buy,Buy,,Buy,,
1995.03.13,1.5755,1.5995,1.5737,1.5925,-49.29513768,15.77391085,116.6550703,0.860118878,1.599804424,0.115085895,0.11434949,0.113613084,Buy,Sell,,Buy,,
1995.03.14,1.592,1.5945,1.5813,1.5863,-54.19144223,-4.896304552,-20.6702154,0.859106293,1.598146057,0.1150757,0.114342347,0.113608994,Sell,Buy,,Buy,,
1995.03.15,1.5848,1.6052,1.582,1.6012,-21.91827484,32.27316739,37.16947194,0.858716156,1.597877693,0.1150972,0.114370408,0.113643616,Sell,Sell,,Sell,,
1995.03.16,1.6002,1.606,1.5832,1.5875,-38.61440098,-16.69612614,-48.96929353,0.858031122,1.597125112,0.115075872,0.114362755,0.113649638,Sell,Sell,,Sell,,
1995.03.17,1.5869,1.5966,1.57,1.5837,-74.95960575,-36.34520477,-19.64907863,0.856696769,1.595299542,0.115071215,0.114379082,0.113686948,Buy,Sell,,Sell,,
1995.03.20,1.5876,1.5965,1.5691,1.5781,-81.96509459,-7.005488839,29.33971593,0.855187075,1.593424047,0.115049857,0.114341327,0.113632796,Buy,Buy,,Buy,,
1995.03.21,1.578,1.5917,1.5748,1.5866,-69.09349043,12.87160416,19.877093,0.853916156,1.592216396,0.115045728,0.114331633,0.113617538,Buy,Buy,,Buy,,
1995.03.22,1.5858,1.5945,1.5802,1.5885,-49.77056864,19.3229218,6.451317639,0.852891497,1.591618655,0.114932181,0.114196939,0.113461697,Sell,Buy,,Buy,,
1995.03.23,1.5878,1.6001,1.584,1.596,-22.65002499,27.12054364,7.797621847,0.852370238,1.591851723,0.114681601,0.114013265,0.113344929,Sell,Sell,,Buy,,
1995.03.24,1.5952,1.6018,1.5843,1.5932,-15.02030291,7.629722084,-19.49082156,0.851976871,1.59201816,0.114356985,0.113869898,0.11338281,Sell,Buy,,Buy,,
1995.03.27,1.591,1.6025,1.589,1.5983,30.78451702,45.80481993,38.17509784,0.852037245,1.592629072,0.113922112,0.113678061,0.113434011,Sell,Buy,,Buy,,
1995.03.28,1.5981,1.618,1.5954,1.6172,176.6041232,145.8196062,100.0147863,0.853268367,1.594971862,0.113892379,0.113736735,0.11358109,Sell,Sell,,Sell,,
1995.03.29,1.6156,1.6176,1.6053,1.6107,184.9343469,8.330223691,-137.4893825,0.854636395,1.597135614,0.113904948,0.113746429,0.113587909,Sell,Sell,,Buy,,
1995.03.30,1.6099,1.6164,1.5906,1.6047,96.05053799,-88.88380893,-97.21403263,0.855480272,1.598037532,0.114064666,0.11390051,0.113736355,Buy,Buy,,Buy,,
1995.03.31,1.6045,1.6345,1.601,1.622,173.9798622,77.92932423,166.8131332,0.857311395,1.60085475,0.114295985,0.11405102,0.113806056,Sell,Sell,,Sell,,
1995.04.03,1.6243,1.628,1.6137,1.6208,141.8532319,-32.12663036,-110.0559546,0.859105442,1.603518561,0.114540737,0.114227041,0.113913344,Sell,Sell,,Sell,,
1995.04.04,1.6263,1.6268,1.5972,1.6075,65.48696845,-76.3662634,-44.23963304,0.859990646,1.60444942,0.114592158,0.114259184,0.113926209,Buy,Buy,,Buy,,
1995.04.05,1.6042,1.6185,1.601,1.609,51.51759334,-13.96937511,62.39688829,0.860731122,1.60512283,0.114707361,0.114368878,0.114030394,Buy,Buy,,Buy,,
1995.04.06,1.6068,1.6167,1.6003,1.6083,38.30802423,-13.20956911,0.759806003,0.861307313,1.605564231,0.114794827,0.114494388,0.114193949,Sell,Sell,,Sell,,
1995.04.07,1.6085,1.625,1.5978,1.6078,42.10564139,3.797617164,17.00718627,0.861882143,1.606182333,0.114884532,0.114645918,0.114407305,Sell,Sell,,Sell,,
1995.04.10,1.604,1.6095,1.5859,1.5913,-73.70667939,-115.8123208,-119.609938,0.861263946,1.604766911,0.114861617,0.114669898,0.114478179,Buy,Buy,,Sell,,
1995.04.11,1.5914,1.6027,1.5857,1.5926,-97.33535711,-23.62867772,92.18364307,0.860452891,1.603286879,0.114857897,0.114690816,0.114523735,Buy,Sell,,Buy,,
1995.04.12,1.5925,1.5965,1.5847,1.5898,-119.4251275,-22.08977038,1.538907339,0.859373469,1.601559739,0.114837953,0.114659184,0.114480414,Buy,Buy,,Buy,,
1995.04.13,1.5892,1.618,1.5877,1.607,-16.11708153,103.308046,125.3978163,0.859302381,1.601916218,0.114886224,0.114729592,0.11457296,Sell,Sell,,Buy,,
1995.04.14,1.6041,1.615,1.5995,1.6022,-10.96388408,5.153197459,-98.1548485,0.859269728,1.602402945,0.114892644,0.11474949,0.114606335,Sell,Buy,,Buy,,
1995.04.17,1.603,1.6265,1.603,1.6245,100.4756016,111.4394857,106.2862883,0.860079422,1.604482552,0.114945839,0.114786735,0.11462763,Sell,Sell,,Sell,,
1995.04.18,1.622,1.624,1.608,1.612,65.16089299,-35.31470864,-146.7541944,0.860611224,1.605840434,0.114958007,0.114793367,0.114628728,Sell,Sell,,Sell,,
1995.04.19,1.6109,1.6214,1.6019,1.608,23.16659568,-41.99429731,-6.679588672,0.860822959,1.606452821,0.114973844,0.114810204,0.114646565,Buy,Sell,,Buy,,
1995.04.20,1.6087,1.6195,1.6026,1.6075,25.77354412,2.606948435,44.60124575,0.860960884,1.606908,0.114881495,0.114736224,0.114590954,Buy,Buy,,Sell,,
1995.04.21,1.6088,1.6186,1.6006,1.6115,40.17046916,14.39692504,11.78997661,0.861172449,1.607351378,0.114807878,0.114688776,0.114569673,Sell,Sell,,Sell,,
1995.04.24,1.612,1.6252,1.5944,1.6027,12.61261261,-27.55785654,-41.95478159,0.861238095,1.607362305,0.114781143,0.114664286,0.114547428,Buy,Buy,,Buy,,
1995.04.25,1.6035,1.6215,1.5992,1.6096,41.47914791,28.8665353,56.42439185,0.861509864,1.607727331,0.114784801,0.114667347,0.114549892,Buy,Buy,,Buy,,
1995.04.26,1.6092,1.6255,1.6044,1.615,85.29181773,43.81266981,14.94613451,0.86212619,1.608692576,0.114828559,0.114701531,0.114574503,Sell,Buy,,Sell,,
1995.04.27,1.6148,1.621,1.6095,1.6177,88.26644938,2.974631649,-40.83803817,0.862787755,1.609675788,0.114889325,0.114752041,0.114614756,Sell,Sell,,Sell,,
1995.04.28,1.6175,1.6223,1.6052,1.6092,43.64116915,-44.62528022,-47.59991187,0.863145578,1.610016794,0.11496199,0.114843367,0.114724745,Buy,Buy,,Buy,,
1995.05.01,1.61,1.6207,1.608,1.6155,69.8549008,26.21373165,70.83901187,0.863596939,1.610645666,0.115048932,0.114960204,0.114871476,Buy,Sell,,Sell,,
1995.05.02,1.616,1.6207,1.6096,1.6155,69.25566343,-0.599237369,-26.81296901,0.863978912,1.611261799,0.115122996,0.115091327,0.115059657,Sell,Sell,,Sell,,
1995.05.03,1.616,1.6198,1.6103,1.6139,48.78431373,-20.4713497,-19.87211234,0.864190816,1.611715782,0.115150382,0.115126531,0.115102679,Buy,Buy,,Sell,,
