Date,Start,Max,Min,End,Alert,HammerC,Hammer,Hammer Score,DojiC,Doji,Doji Score,Green Engulf,Engulf Score,SMA14,UpperBB,LowerBB,BB Decision,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,Cci Over,CCI Score,CCI Grad,Man Pred Cal,Man Pred,Final,Combine,Combine Accuracy,Final Cover,Final Cacc,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Just RNN,ManRNN,ManRNN Cover2,Sum JustRNN,Acc Just RNN,Acc ManRNN,Acc ManRNN C2,FailureMode
25/04/2018,1.3994,1.39939,1.392165,1.39361,Red,0.25,0,0,0.801384083,0,0,0,0,1.4135,1.4374,1.38959,0,0,1.39506,1.41404,0.01131,-111.8904853,0,0,11.6,0,Maintain,Increase,0,0.5358,1,0.787,-17.6,-0.00176,0,0,0,-17.6,-17.6,-17.6,-17.6,-579.2,0.4825,0.5358,0.594,Fail
26/04/2018,1.39361,1.39981,1.38946,1.39185,Red,0.300251256,0,0,0.170048309,0,0,Red Engulf,-1,1.41162,1.43738,1.38586,0,0,1.39371,1.41242,0.01273,-98.00988645,0,0,13.88,-1,Decrease,Decrease,1,0.5367,1,0.7867,136.2,0,0,0,0.01362,136.2,-136.2,136.2,136.2,-561.6,0.4831,0.5367,0.595,Fail
27/04/2018,1.39185,1.393465,1.37474,1.37823,Red,0.229077781,0,0,0.727369826,0,0,Red Engulf,-1,1.40872,1.43843,1.37902,Below,2,1.38215,1.40979,0.01442,-127.8003457,0,0,-29.79,1,Increase,Increase,0,0.5359,1,0.7863,-12.7,-0.00096,0,0,0,-9.6,-12.7,-25.4,-19.2,-425.4,0.4837,0.5359,0.5943,Fail
29/04/2018,1.37823,1.37804,1.376905,1.37696,Red,0.050925926,0,0,1.118942731,0,0,0,0,1.40537,1.43741,1.37333,Below,2,1.3773,1.40666,0.01549,-126.3808173,0,0,1.42,2,Increase,Increase,1,0.5368,1,0.786,3.1,0,0.00031,0,0,3.1,3.1,6.2,6.2,-412.7,0.4844,0.5368,0.5953,Pass
30/04/2018,1.37696,1.379235,1.371285,1.37727,Green,0.328320802,0,0,0.038993711,Green Doji,1,0,0,1.40206,1.43517,1.36895,0,0,1.37593,1.40314,0.01536,-118.1397835,0,0,8.24,1,Increase,Increase,0,0.536,0,0.7856,-163.4,-0.02005,0,0,0,-200.5,-163.4,-326.8,-401,-415.8,0.4837,0.536,0.5946,Fail
01/05/2018,1.37727,1.37735,1.35886,1.36093,Red,0.126065773,0,0,0.88372093,0,0,Red Engulf,-1,1.39751,1.43361,1.36141,Below,2,1.36571,1.39896,0.01548,-143.216909,0,0,-25.08,1,Increase,Increase,0,0.5369,0,0.7869,-37.1,-0.00377,0,0,0,-37.7,-37.1,-74.2,-75.4,-252.4,0.4843,0.5369,0.5956,Fail
02/05/2018,1.36093,1.36676,1.35555,1.35722,Red,0.175052411,0,0,0.330954505,0,0,Red Engulf,-1,1.39202,1.42769,1.35635,Below,2,1.35984,1.3939,0.01554,-146.1359495,0,0,-2.92,1,Increase,Increase,0,0.5378,0,0.7882,-0.6,-0.00408,0,0,0,-40.8,-0.6,-1.2,-81.6,-215.3,0.485,0.5378,0.5966,Fail
03/05/2018,1.35722,1.36295,1.353805,1.35716,Red,0.579447323,0,0,0.006560962,Red Doji,0,0,0,1.38684,1.42057,1.35311,0,0,1.35797,1.38862,0.01612,-126.7785361,0,0,19.36,0,Maintain,Increase,0,0.5387,1,0.7896,-40.2,-0.00402,0,0,0,-40.2,-40.2,-40.2,-40.2,-214.7,0.4856,0.5387,0.5976,Fail
04/05/2018,1.35716,1.35886,1.348655,1.35314,Red,0.784090909,0,0,0.393924547,0,0,Red Engulf,-1,1.38205,1.41474,1.34936,0,0,1.35355,1.38366,0.01616,-124.166814,0,0,2.61,-1,Decrease,Decrease,1,0.5396,1,0.7892,0.1,0,0,0,1.00E-05,0.1,-0.1,0.1,0.1,-174.5,0.4862,0.5396,0.5987,Fail
06/05/2018,1.35314,1.354025,1.352935,1.35313,Red,0.217877095,0,0,0.009174312,Red Doji,0,0,0,1.3781,1.41049,1.3457,0,0,1.35336,1.37937,0.01599,-108.4315944,0,0,15.74,0,Maintain,Increase,1,0.5389,1,0.7889,37.3,0,0.00373,0,0,37.3,37.3,37.3,37.3,-174.4,0.4869,0.5389,0.598,Pass
07/05/2018,1.35313,1.35758,1.35155,1.35686,Green,0.13559322,0,0,0.618573798,0,0,Green Engulf,1,1.37498,1.40672,1.34325,0,0,1.35533,1.37597,0.01573,-87.49564717,0,0,20.94,1,Increase,Increase,0,0.5381,0,0.7885,-15.4,-0.00256,0,0,0,-25.6,-15.4,-30.8,-51.2,-211.7,0.4862,0.5381,0.5973,Fail
08/05/2018,1.35686,1.359405,1.348425,1.35532,Red,1.687882497,0,0,0.140255009,0,0,0,0,1.37178,1.40204,1.34151,0,0,1.35438,1.3727,0.01553,-78.60498264,0,0,8.89,0,Maintain,Increase,0,0.539,0,0.7898,-10.2,-0.00309,0,0,0,-30.9,-10.2,-10.2,-30.9,-196.3,0.4868,0.539,0.5983,Fail
09/05/2018,1.35532,1.360745,1.349865,1.3543,Red,0.688130334,0,0,0.09375,Red Doji,0,0,0,1.36896,1.39809,1.33982,0,0,1.35497,1.36973,0.01468,-67.05937525,0,0,11.55,0,Maintain,Increase,0,0.5399,1,0.7912,-20.7,-0.00023,0,0,0,-2.3,-20.7,-20.7,-2.3,-186.1,0.4875,0.5399,0.5993,Fail
10/05/2018,1.3543,1.361785,1.345995,1.35223,Red,0.652537938,0,0,0.13109563,0,0,0,0,1.36559,1.39132,1.33986,0,0,1.35334,1.36661,0.01301,-68.04138446,0,0,-0.98,0,Maintain,Increase,1,0.5408,1,0.7908,18.4,0,0.00184,0,0,18.4,18.4,18.4,18.4,-165.4,0.4881,0.5408,0.6003,Pass
11/05/2018,1.35223,1.359635,1.35023,1.35407,Green,1.44921875,0,0,0.195640617,0,0,0,0,1.36276,1.38479,1.34073,0,0,1.35465,1.36373,0.01088,-55.65784037,0,0,12.38,0,Maintain,Increase,1,0.54,1,0.7905,9.9,0,0.00099,0,0,9.9,9.9,9.9,9.9,-183.8,0.4875,0.54,0.5997,Pass
13/05/2018,1.35407,1.35532,1.35383,1.35506,Green,0.211382114,0,0,0.66442953,0,0,0,0,1.36013,1.37689,1.34338,0,0,1.35474,1.36094,0.00819,-50.54657294,0,0,5.11,0,Maintain,Increase,1,0.5392,1,0.7901,11,0,0.0011,0,0,11,11,11,11,-193.7,0.4868,0.5392,0.599,Pass
14/05/2018,1.35506,1.360825,1.35429,1.35616,Green,2.494652406,Green Hammer,1,0.168324407,0,0,Green Engulf,1,1.35856,1.37272,1.3444,0,0,1.35709,1.35915,0.00602,-22.83283176,0,0,27.71,2,Increase,Increase,0,0.5385,0,0.7897,-62,-0.0062,0,0,0,-62,-62,-124,-124,-204.7,0.4861,0.5385,0.5983,Fail
15/05/2018,1.35616,1.35722,1.34511,1.34996,Red,0.668044077,0,0,0.511973576,0,0,Red Engulf,-1,1.35663,1.36791,1.34535,0,0,1.35076,1.35726,0.00435,-99.64910633,0,0,-76.82,-1,Decrease,Decrease,0,0.5394,0,0.7911,-47.5,0,0,-0.00475,0,-47.5,47.5,-47.5,-47.5,-142.7,0.4867,0.5394,0.5993,Pass
16/05/2018,1.34996,1.35521,1.34552,1.35471,Green,0.054406964,0,0,0.490196078,0,0,0,0,1.35502,1.35961,1.35043,0,0,1.35181,1.35554,0.00264,-94.0575003,0,0,5.59,0,Maintain,Increase,0,0.5403,0,0.7925,-37,-0.00776,0,0,0,-77.6,-37,-37,-77.6,-190.2,0.4861,0.5403,0.6003,Fail
17/05/2018,1.35471,1.356955,1.34741,1.35101,Red,0.605550883,0,0,0.387637507,0,0,0,0,1.35431,1.35819,1.35042,0,0,1.35179,1.35454,0.00183,-100.3409116,0,0,-6.28,0,Maintain,Increase,0,0.5412,1,0.7938,-40.6,-0.00341,0,0,0,-34.1,-40.6,-40.6,-34.1,-153.2,0.4867,0.5412,0.6014,Fail
18/05/2018,1.35101,1.352815,1.345515,1.34695,Red,0.244671782,0,0,0.556164384,0,0,Red Engulf,-1,1.35358,1.35847,1.34868,Below,2,1.34843,1.35373,0.00186,-189.6649413,Over,2,-89.32,3,Increase,Increase,1,0.5422,1,0.7935,6.5,0,0.00065,0,0,6.5,6.5,13,13,-112.6,0.4874,0.5422,0.6024,Pass
20/05/2018,1.34695,1.348415,1.34641,1.3476,Green,0.68487395,0,0,0.324189526,0,0,0,0,1.35289,1.35816,1.34763,0,0,1.34748,1.35298,0.00209,-175.6818472,Over,2,13.98,2,Increase,Increase,0,0.5414,1,0.7931,-44.2,-0.00346,0,0,0,-34.6,-44.2,-88.4,-69.2,-119.1,0.4867,0.5414,0.6017,Fail
21/05/2018,1.3476,1.347595,1.339055,1.34318,Red,0.934314836,0,0,0.517564403,0,0,Red Engulf,-1,1.35218,1.3591,1.34526,Below,2,1.34328,1.35224,0.00284,-210.1422934,Over,2,-34.46,3,Increase,Increase,1,0.5423,1,0.7927,9.6,0,0.00096,0,0,9.6,9.6,19.2,19.2,-74.9,0.4873,0.5423,0.6028,Pass
22/05/2018,1.34318,1.349145,1.34124,1.34414,Green,1.725862069,0,0,0.121442125,0,0,0,0,1.35154,1.35937,1.34371,0,0,1.34484,1.35163,0.00334,-135.5332163,0,0,74.61,0,Maintain,Increase,0,0.5415,1,0.7924,-71.8,-0.0058,0,0,0,-58,-71.8,-71.8,-58,-84.5,0.4866,0.5415,0.6021,Fail
23/05/2018,1.34414,1.34426,1.330505,1.33696,Red,0.884246575,0,0,0.521992003,0,0,Red Engulf,-1,1.35012,1.35999,1.34025,Below,2,1.33724,1.35034,0.00435,-200.7756605,Over,2,-65.24,3,Increase,Increase,1,0.5425,1,0.792,13.8,0,0.00138,0,0,13.8,13.8,27.6,27.6,-12.7,0.4873,0.5425,0.6031,Pass
24/05/2018,1.33696,1.34224,1.334985,1.33834,Green,1.162444113,0,0,0.190213646,0,0,0,0,1.34891,1.35979,1.33802,0,0,1.33852,1.34921,0.00507,-140.6026477,0,0,60.17,0,Maintain,Increase,0,0.5417,1,0.7917,-84.7,-0.00753,0,0,0,-75.3,-84.7,-84.7,-75.3,-26.5,0.4866,0.5417,0.6024,Fail
25/05/2018,1.33834,1.33844,1.329385,1.32987,Red,0.056592765,0,0,0.935394809,0,0,Red Engulf,-1,1.34716,1.36079,1.33353,Below,2,1.33257,1.34761,0.00596,-168.2270539,Over,2,-27.62,3,Increase,Increase,1,0.5426,1,0.7913,9.4,0,0.00094,0,0,9.4,9.4,18.8,18.8,58.2,0.4872,0.5426,0.6035,Pass
27/05/2018,1.32987,1.3324,1.33022,1.33081,Green,2.694915254,Green Hammer,1,0.431192661,0,0,0,0,1.34563,1.36093,1.33033,0,0,1.33114,1.34602,0.00694,-143.0239667,0,0,25.2,1,Increase,Increase,1,0.5418,1,0.7909,4.6,0,0.00046,0,0,4.6,4.6,9.2,9.2,48.8,0.4866,0.5418,0.6028,Pass
28/05/2018,1.33081,1.33419,1.329635,1.33127,Green,1.785932722,0,0,0.100987925,Green Doji,0,0,0,1.344,1.36002,1.32798,0,0,1.3317,1.34438,0.00741,-114.1557249,0,0,28.87,0,Maintain,Increase,0,0.541,1,0.7906,-58.9,-0.00281,0,0,0,-28.1,-58.9,-58.9,-28.1,44.2,0.4859,0.541,0.6021,Fail
29/05/2018,1.33127,1.332555,1.320455,1.32538,Red,0.68641115,0,0,0.48677686,0,0,Red Engulf,-1,1.34188,1.35903,1.32473,Below,2,1.32613,1.34234,0.00811,-133.3131944,0,0,-19.16,1,Increase,Increase,1,0.542,1,0.7902,30.8,0,0.00308,0,0,30.8,30.8,61.6,61.6,103.1,0.4865,0.542,0.6031,Pass
30/05/2018,1.32538,1.330815,1.324225,1.32846,Green,0.556080283,0,0,0.46737481,0,0,0,0,1.3399,1.35651,1.32329,0,0,1.32783,1.34025,0.00809,-102.3383809,0,0,30.97,0,Maintain,Increase,1,0.5412,1,0.7898,4.2,0,0.00042,0,0,4.2,4.2,4.2,4.2,72.3,0.4858,0.5412,0.6025,Pass
31/05/2018,1.32846,1.334865,1.327715,1.32888,Green,5.137339056,Green Hammer,1,0.058741259,Green Doji,0,0,0,1.3384,1.35493,1.32187,0,0,1.33049,1.3388,0.00783,-70.81479744,0,0,31.52,1,Increase,Increase,1,0.5404,1,0.7895,60.6,0,0.00606,0,0,60.6,60.6,121.2,121.2,68.1,0.4851,0.5404,0.6018,Pass
01/06/2018,1.32888,1.33623,1.32536,1.33494,Green,0.134655532,0,0,0.5574977,0,0,Green Engulf,1,1.33699,1.35141,1.32256,0,0,1.33218,1.3374,0.00713,-48.82525452,0,0,21.99,1,Increase,Increase,1,0.5395,1,0.7891,4,0,0.0004,0,0,4,4,8,8,7.5,0.4844,0.5395,0.6011,Pass
03/06/2018,1.33494,1.335845,1.334135,1.33534,Green,0.419087137,0,0,0.233918129,0,0,0,0,1.33587,1.34848,1.32325,0,0,1.33511,1.33621,0.00608,-12.09328885,0,0,36.73,0,Maintain,Increase,0,0.5387,0,0.7887,-37,-0.0037,0,0,0,-37,-37,-37,-37,3.5,0.4837,0.5387,0.6004,Fail
04/06/2018,1.33534,1.339865,1.32948,1.33164,Red,0.262613982,0,0,0.356283101,0,0,Red Engulf,-1,1.33477,1.34621,1.32333,0,0,1.33366,1.33515,0.00508,-19.57239538,0,0,-7.48,-1,Decrease,Decrease,0,0.5397,1,0.7901,-90.1,0,0,-0.00901,0,-90.1,90.1,-90.1,-90.1,40.5,0.4844,0.5397,0.6014,Pass
05/06/2018,1.33164,1.341665,1.330265,1.34065,Green,0.097737121,0,0,0.790350877,0,0,Green Engulf,1,1.33428,1.34427,1.32428,0,0,1.33753,1.33444,0.00426,48.19449429,0,0,67.77,1,Increase,Increase,1,0.5406,1,0.7898,14.1,0,0.00141,0,0,14.1,14.1,28.2,28.2,-49.6,0.4837,0.5406,0.6025,Pass
06/06/2018,1.34065,1.344335,1.33969,1.34206,Green,0.959915612,0,0,0.303552207,0,0,Green Engulf,1,1.3342,1.34397,1.32442,0,0,1.34203,1.33435,0.00416,122.8942143,0,0,74.7,1,Increase,Increase,0,0.5398,1,0.7894,-4.2,-0.00042,0,0,0,-4.2,-4.2,-8.4,-8.4,-63.7,0.483,0.5398,0.6018,Fail
07/06/2018,1.34206,1.347275,1.33711,1.34164,Red,0.80390417,0,0,0.041318249,Red Doji,-1,0,0,1.33402,1.34326,1.32477,0,0,1.34201,1.33415,0.00393,133.2165402,0,0,10.32,-1,Decrease,Decrease,1,0.5408,1,0.789,0.6,0,0,0,6.00E-05,0.6,-0.6,0.6,0.6,-59.5,0.4837,0.5408,0.6028,Fail
08/06/2018,1.34164,1.34234,1.341235,1.34158,Red,0.453947368,0,0,0.054298643,Red Doji,0,0,0,1.33435,1.34416,1.32453,0,0,1.34172,1.33447,0.0043,112.4269457,0,0,-20.79,0,Maintain,Increase,0,0.54,1,0.7886,-1.8,-0.00018,0,0,0,-1.8,-1.8,-1.8,-1.8,-58.9,0.4843,0.54,0.6021,Fail
10/06/2018,1.34158,1.34169,1.34032,1.3414,Red,3.724137931,Red Hammer,-1,0.131386861,0,0,0,0,1.33457,1.34476,1.32437,0,0,1.34114,1.33466,0.00451,95.74815183,0,0,-16.68,-1,Decrease,Decrease,1,0.5409,1,0.7883,41.9,0,0,0,0.00419,41.9,-41.9,41.9,41.9,-57.1,0.485,0.5409,0.6032,Fail
11/06/2018,1.3414,1.344185,1.33445,1.33721,Red,0.395698925,0,0,0.430405752,0,0,Red Engulf,-1,1.33509,1.34507,1.32511,0,0,1.33862,1.33509,0.00464,50.597344,0,0,-45.15,-1,Decrease,Decrease,0,0.5401,1,0.7879,-2.3,0,0,-0.00023,0,-2.3,2.3,-2.3,-2.3,-15.2,0.4856,0.5401,0.6025,Pass
12/06/2018,1.33721,1.342485,1.33419,1.33744,Green,1.552307692,0,0,0.027727547,Green Doji,1,0,0,1.33556,1.34536,1.32577,0,0,1.33804,1.33558,0.00457,35.81594463,0,0,-14.78,1,Increase,Increase,1,0.5411,1,0.7875,6.6,0,0.00066,0,0,6.6,6.6,13.2,13.2,-17.5,0.4849,0.5411,0.6036,Pass
13/06/2018,1.33744,1.339115,1.330825,1.3381,Green,0.1395189,0,0,0.079613993,Green Doji,0,0,0,1.33605,1.34566,1.32644,0,0,1.33601,1.33589,0.00428,1.899235589,0,0,-33.92,0,Maintain,Increase,0,0.5403,1,0.7871,-125.9,-0.01012,0,0,0,-101.2,-125.9,-125.9,-101.2,-24.1,0.4842,0.5403,0.6029,Fail
14/06/2018,1.3381,1.344715,1.325335,1.32551,Red,0.00911221,0,0,0.649638803,0,0,Red Engulf,-1,1.33606,1.34564,1.32648,Below,2,1.33185,1.3363,0.00385,-76.94557739,0,0,-78.84,1,Increase,Increase,1,0.5412,1,0.7867,24.7,0,0.00247,0,0,24.7,24.7,49.4,49.4,101.8,0.4849,0.5412,0.6039,Pass
15/06/2018,1.32551,1.32982,1.32112,1.32798,Green,0.268221574,0,0,0.283908046,0,0,0,0,1.33603,1.3457,1.32636,0,0,1.32631,1.33619,0.00396,-166.3261218,Over,2,-89.38,2,Increase,Increase,0,0.5404,0,0.7864,-4.5,-0.0021,0,0,0,-21,-4.5,-9,-42,77.1,0.4842,0.5404,0.6032,Fail
17/06/2018,1.32798,1.32844,1.32644,1.32753,Red,1.197802198,0,0,0.225,0,0,0,0,1.33593,1.34585,1.32601,0,0,1.32747,1.33598,0.00418,-135.5679702,0,0,30.76,0,Maintain,Increase,0,0.5414,0,0.7878,-16.5,-0.01025,0,0,0,-102.5,-16.5,-16.5,-102.5,81.6,0.4848,0.5414,0.6043,Fail
18/06/2018,1.32753,1.327575,1.322625,1.32588,Red,1.920353982,0,0,0.333333333,0,0,Red Engulf,-1,1.33528,1.34624,1.32432,Below,2,1.32536,1.33549,0.00474,-142.482159,0,0,-6.91,1,Increase,Increase,0,0.5423,0,0.7892,-86,-0.00864,0,0,0,-86.4,-86,-172,-172.8,98.1,0.4855,0.5423,0.6054,Fail
19/06/2018,1.32588,1.327255,1.315055,1.31728,Red,0.223057644,0,0,0.704918033,0,0,Red Engulf,-1,1.33399,1.34777,1.32022,Below,2,1.31986,1.3344,0.00598,-161.9619859,Over,2,-19.48,3,Increase,Increase,0,0.5433,1,0.7906,-0.4,0.0072,0,0,0,72,-0.4,-0.8,144,184.1,0.4862,0.5433,0.6065,Fail
20/06/2018,1.31728,1.321795,1.31462,1.31724,Red,0.575192097,0,0,0.005574913,Red Doji,0,0,0,1.33296,1.34878,1.31715,Below,2,1.31789,1.33327,0.00727,-141.0820731,0,0,20.88,2,Increase,Increase,1,0.5443,1,0.7902,72.4,0,0.00724,0,0,72.4,72.4,144.8,144.8,184.5,0.4869,0.5443,0.6058,Pass
21/06/2018,1.31724,1.32698,1.31022,1.32448,Green,0.175315568,0,0,0.431980907,0,0,Green Engulf,1,1.33181,1.34758,1.31604,0,0,1.32056,1.33206,0.00788,-97.35574501,0,0,43.73,1,Increase,Increase,1,0.5435,1,0.7899,19.9,0,0.00199,0,0,19.9,19.9,39.8,39.8,112.1,0.4861,0.5435,0.6051,Pass
22/06/2018,1.32448,1.33155,1.324445,1.32647,Green,2.508641975,Green Hammer,1,0.280084448,0,0,0,0,1.3307,1.34576,1.31563,0,0,1.32749,1.33102,0.00746,-31.58129887,0,0,65.77,1,Increase,Increase,0,0.5426,0,0.7895,-2.7,-0.00027,0,0,0,-2.7,-2.7,-5.4,-5.4,92.2,0.4854,0.5426,0.6044,Fail
24/06/2018,1.32647,1.32744,1.32491,1.3262,Red,1.040322581,0,0,0.106719368,Red Doji,-1,0,0,1.32959,1.34373,1.31545,0,0,1.32618,1.32989,0.00686,-36.04293718,0,0,-4.46,-1,Decrease,Decrease,0,0.5436,0,0.7909,-15.4,0,0,-0.00154,0,-15.4,15.4,-15.4,-15.4,94.9,0.4861,0.5436,0.6055,Pass
25/06/2018,1.3262,1.3291,1.32207,1.32774,Green,0.239858907,0,0,0.219061166,0,0,Green Engulf,1,1.3286,1.34142,1.31579,0,0,1.3263,1.32879,0.00596,-27.84124972,0,0,8.2,1,Increase,Increase,0,0.5446,0,0.7923,-56.5,-0.01576,0,0,0,-157.6,-56.5,-113,-315.2,79.5,0.4854,0.5446,0.6066,Fail
26/06/2018,1.32774,1.329205,1.319255,1.32209,Red,0.39845397,0,0,0.567839196,0,0,0,0,1.32723,1.33863,1.31582,0,0,1.32352,1.32753,0.00491,-54.49657057,0,0,-26.66,0,Maintain,Increase,0,0.5456,0,0.7938,-101.1,-0.01453,0,0,0,-145.3,-101.1,-101.1,-145.3,136,0.4861,0.5456,0.6077,Fail
27/06/2018,1.32209,1.32341,1.31067,1.31198,Red,0.114610674,0,0,0.793563579,0,0,Red Engulf,-1,1.32542,1.33768,1.31316,Below,2,1.31535,1.32587,0.00467,-150.1549032,Over,2,-95.66,3,Increase,Increase,0,0.5466,1,0.7952,-44.2,0.00883,0,0,0,88.3,-44.2,-88.4,176.6,237.1,0.4868,0.5466,0.6088,Fail
28/06/2018,1.31198,1.312015,1.305005,1.30756,Red,0.573512907,0,0,0.630527817,0,0,Red Engulf,-1,1.32329,1.33655,1.31002,Below,2,1.30819,1.32374,0.00529,-195.7362523,Over,2,-45.58,3,Increase,Increase,1,0.5476,1,0.7949,132.5,0,0.01325,0,0,132.5,132.5,265,265,281.3,0.4874,0.5476,0.6081,Pass
29/06/2018,1.30756,1.3214,1.306895,1.32081,Green,0.042400287,0,0,0.913478111,0,0,Green Engulf,1,1.32205,1.33308,1.31102,0,0,1.31637,1.32234,0.00511,-77.80675088,0,0,117.93,1,Increase,Increase,0,0.5468,1,0.7945,-0.8,-8.00E-05,0,0,0,-0.8,-0.8,-1.6,-1.6,148.8,0.4867,0.5468,0.6073,Fail
01/07/2018,1.32081,1.321045,1.31803,1.32073,Red,8.571428571,Red Hammer,-1,0.026533997,Red Doji,-1,0,0,1.32171,1.33262,1.31081,0,0,1.31994,1.32148,0.0046,-22.43593058,0,0,55.37,-2,Decrease,Decrease,1,0.5478,1,0.7941,64.9,0,0,0,0.00649,64.9,-64.9,64.9,64.9,149.6,0.4874,0.5478,0.6085,Fail
02/07/2018,1.32073,1.320725,1.30949,1.31424,Red,0.732459522,0,0,0.577659101,0,0,Red Engulf,-1,1.32073,1.33167,1.30979,0,0,1.31482,1.32066,0.00462,-84.3641549,0,0,-61.93,-1,Decrease,Decrease,0,0.547,1,0.7937,-52.2,0,0,-0.00522,0,-52.2,52.2,-52.2,-52.2,214.5,0.4881,0.547,0.6077,Pass
03/07/2018,1.31424,1.320715,1.31145,1.31946,Green,0.156679151,0,0,0.563410685,0,0,0,0,1.32015,1.33056,1.30975,0,0,1.31721,1.31993,0.00426,-42.59931832,0,0,41.76,0,Maintain,Increase,1,0.548,1,0.7934,34,0,0.0034,0,0,34,34,34,34,162.3,0.4874,0.548,0.6089,Pass
04/07/2018,1.31946,1.32505,1.317115,1.32286,Green,0.381201044,0,0,0.428481411,0,0,Green Engulf,1,1.31994,1.33005,1.30983,0,0,1.32168,1.31967,0.00403,33.23532808,0,0,75.83,1,Increase,Increase,0,0.5471,0,0.793,-7.1,-0.00071,0,0,0,-7.1,-7.1,-14.2,-14.2,128.3,0.4866,0.5471,0.6081,Fail
05/07/2018,1.32286,1.32749,1.320455,1.32215,Red,0.31741573,0,0,0.100923952,Red Doji,-1,0,0,1.32029,1.33035,1.31022,0,0,1.32337,1.31992,0.00424,54.19313782,0,0,20.96,-1,Decrease,Decrease,0,0.5481,1,0.7944,-63.3,0,0,-0.00633,0,-63.3,63.3,-63.3,-63.3,135.4,0.4873,0.5481,0.6093,Pass
06/07/2018,1.32215,1.329205,1.320315,1.32848,Green,0.088793631,0,0,0.712035996,0,0,Green Engulf,1,1.32109,1.3317,1.31048,0,0,1.326,1.3205,0.00444,82.537508,0,0,28.34,1,Increase,Increase,1,0.5492,1,0.7941,10.7,0,0.00107,0,0,10.7,10.7,21.4,21.4,72.1,0.4866,0.5492,0.6104,Pass
08/07/2018,1.32848,1.33224,1.328615,1.32955,Green,2.877005348,Green Hammer,1,0.295172414,0,0,Green Engulf,1,1.32145,1.33268,1.31022,0,0,1.33014,1.32118,0.00503,118.65455,0,0,36.12,2,Increase,Increase,0,0.5483,0,0.7937,-41.8,-0.00418,0,0,0,-41.8,-41.8,-83.6,-83.6,61.4,0.4859,0.5483,0.6097,Fail
09/07/2018,1.32955,1.336255,1.31893,1.32537,Red,0.591639871,0,0,0.241269841,0,0,Red Engulf,-1,1.32137,1.3325,1.31025,0,0,1.32685,1.32114,0.00499,76.33617263,0,0,-42.32,-1,Decrease,Decrease,0,0.5493,0,0.7952,-5,0,0,-0.0005,0,-5,5,-5,-5,103.2,0.4866,0.5493,0.6108,Pass
10/07/2018,1.32537,1.33021,1.32231,1.32587,Green,1.219101124,0,0,0.063291139,Green Doji,1,0,0,1.32135,1.33244,1.31026,0,0,1.32613,1.32113,0.00499,66.79213205,0,0,-9.54,1,Increase,Increase,0,0.5504,1,0.7966,-52.4,-0.00524,0,0,0,-52.4,-52.4,-104.8,-104.8,98.2,0.4858,0.5504,0.6119,Fail
11/07/2018,1.32587,1.32859,1.31997,1.32063,Red,0.082914573,0,0,0.607888631,0,0,Red Engulf,-1,1.32084,1.33147,1.31022,0,0,1.32306,1.3209,0.00479,30.09662316,0,0,-36.7,-1,Decrease,Decrease,1,0.5514,1,0.7963,28,0,0,0,0.0028,28,-28,28,28,150.6,0.4865,0.5514,0.6131,Fail
12/07/2018,1.32063,1.324485,1.31694,1.31783,Red,0.133734035,0,0,0.371106693,0,0,Red Engulf,-1,1.32054,1.33123,1.30984,0,0,1.31975,1.32063,0.00469,-12.52699784,0,0,-42.62,-1,Decrease,Decrease,0,0.5506,0,0.7959,-56.6,0,0,-0.00566,0,-56.6,56.6,-56.6,-56.6,178.6,0.4872,0.5506,0.6124,Pass
13/07/2018,1.31783,1.323985,1.310285,1.32349,Green,0.037485801,0,0,0.413138686,0,0,0,0,1.32136,1.33122,1.3115,0,0,1.31925,1.32091,0.00441,-25.07271827,0,0,-12.55,0,Maintain,Increase,0,0.5516,1,0.7974,-8.3,0.00011,0,0,0,1.1,-8.3,-8.3,1.1,122,0.4865,0.5516,0.6135,Fail
15/07/2018,1.32349,1.323395,1.32234,1.32266,Red,0.43537415,0,0,0.786729858,0,0,0,0,1.32244,1.32949,1.31538,0,0,1.3228,1.32195,0.00352,15.97747748,0,0,41.05,0,Maintain,Increase,1,0.5526,1,0.797,9.4,0,0.00094,0,0,9.4,9.4,9.4,9.4,130.3,0.4872,0.5526,0.6128,Pass
16/07/2018,1.32266,1.329335,1.32167,1.3236,Green,2.971502591,Green Hammer,1,0.122635356,0,0,Green Engulf,1,1.32264,1.32966,1.31561,0,0,1.32487,1.32256,0.00325,47.38494637,0,0,31.41,2,Increase,Increase,0,0.5518,0,0.7966,-131.4,-0.01583,0,0,0,-158.3,-131.4,-262.8,-316.6,120.9,0.4864,0.5518,0.6121,Fail
17/07/2018,1.3236,1.32688,1.306845,1.31046,Red,0.220158343,0,0,0.655852259,0,0,Red Engulf,-1,1.3219,1.33091,1.3129,Below,2,1.31473,1.32219,0.00367,-135.4771765,0,0,-182.86,1,Increase,Increase,0,0.5528,0,0.7981,-26.9,-0.0082,0,0,0,-82,-26.9,-53.8,-164,252.3,0.4871,0.5528,0.6132,Fail
